t p_lowerST2 p_upperST2 p_lowerST3 p_upperST3 p_lowerST4 p_upperST4 p_lowerST0 p_upperST0 p_physST2_lower p_physST2_upper p_physST3_lower p_physST3_upper p_physST4_lower p_physST4_upper
0.000000159955803 0.030710755814096 0.036391081992279 0.030376072805078 0.035834603404858 0.030372731632059 0.035829076761461 0.030372697883418 0.035829020940636 0.001300238799687 0.003499362399871 0.000012986377894 0.000035115420591 0.000000129862146 0.000000351166414
0.000000161435856 0.030601081261631 0.036240972132498 0.030266092048368 0.035685054308809 0.030262748003526 0.035679533610483 0.030262714225896 0.035679477849742 0.001297965887755 0.003511102430453 0.000012963087390 0.000035233641420 0.000000129629184 0.000000352348705
0.000000162929603 0.030490999731650 0.036090681521466 0.030155701105469 0.035535314433410 0.030152354160206 0.035529799584967 0.030152320353299 0.035529743883351 0.001295670096411 0.003522970812401 0.000012939560538 0.000035353157547 0.000000129393858 0.000000353543950
0.000000164437172 0.030380518983540 0.035940219904847 0.030044907593107 0.035385393172780 0.030041557717462 0.035379884075615 0.030041523880976 0.035379828432129 0.001293351539532 0.003534969098547 0.000012915798373 0.000035473984702 0.000000129156179 0.000000354752306
0.000000165958691 0.030269646985514 0.035789597188985 0.029933719332130 0.035235300074969 0.029930366494734 0.035229796627006 0.029930332628351 0.035229741040617 0.001291010343915 0.003547098862833 0.000012891802058 0.000035596138828 0.000000128916157 0.000000355973933
0.000000167494288 0.030158391915698 0.035638823441964 0.029822144348504 0.035085044842930 0.029818788516534 0.035079546938538 0.029818754619924 0.035079491408180 0.001288646649610 0.003559361700638 0.000012867572888 0.000035719636089 0.000000128673805 0.000000357208993
0.000000169044093 0.030046762163128 0.035487908894593 0.029710190874229 0.034934637335417 0.029706832013359 0.034929144865357 0.029706798086175 0.034929089389927 0.001286260610262 0.003571759229099 0.000012843112292 0.000035844492870 0.000000128429139 0.000000358457649
0.000000170608239 0.029934766328659 0.035336863941354 0.029597867348153 0.034784087567878 0.029594505422505 0.034778600419225 0.029594471464386 0.034778544997584 0.001283852393454 0.003584293087442 0.000012818421838 0.000035970725782 0.000000128182173 0.000000359720068
0.000000172186857 0.029822413225773 0.035185699141305 0.029485182416694 0.034633405713243 0.029481817388794 0.034627923769328 0.029481783399361 0.034627868400300 0.001281422181047 0.003596964937316 0.000012793503233 0.000036098351662 0.000000127932925 0.000000360996418
0.000000173780083 0.029709711881291 0.035034425218918 0.029372144934471 0.034482602102708 0.029368776765191 0.034477125243046 0.029368742744049 0.034477069925410 0.001278970169528 0.003609776463138 0.000012768358330 0.000036227387583 0.000000127681413 0.000000362286869
0.000000175388050 0.029596671535985 0.034883053064879 0.029258763964819 0.034331687226444 0.029255392613331 0.034326215326656 0.029255358560068 0.034326160059160 0.001276496570351 0.003622729372435 0.000012742989131 0.000036357850850 0.000000127427658 0.000000363591596
0.000000177010896 0.029483301645080 0.034731593736780 0.029145048780209 0.034180671734218 0.029141674203933 0.034175204665975 0.029141640118120 0.034175149447323 0.001274001610288 0.003635825396197 0.000012717397787 0.000036489759010 0.000000127171680 0.000000364910773
0.000000178648757 0.029369611878649 0.034580058459825 0.029031008862560 0.034029566436013 0.029027631017110 0.034024104066959 0.029027596898299 0.034024048895812 0.001271485531770 0.003649066289238 0.000012691586606 0.000036623129852 0.000000126913502 0.000000366244578
0.000000180301774 0.029255612121900 0.034428458627380 0.028916653903433 0.033878382302509 0.028913272742565 0.033872924496185 0.028913238590289 0.033872869371168 0.001268948593235 0.003662453830558 0.000012665558053 0.000036757981411 0.000000126653150 0.000000367593191
0.000000181970086 0.029141312475341 0.034276805801517 0.028801993804113 0.033727130465555 0.028798609279669 0.033721677081328 0.028798575093442 0.033721622001021 0.001266391069474 0.003675989823710 0.000012639314756 0.000036894331974 0.000000126390650 0.000000368956796
0.000000183653834 0.029026723254829 0.034125111713448 0.028687038675578 0.033575822218513 0.028683650737433 0.033570373111509 0.028683616516749 0.033570318074450 0.001263813251977 0.003689676097182 0.000012612859507 0.000037032200082 0.000000126126030 0.000000370335578
0.000000185353162 0.028911854991499 0.033973388263894 0.028571798838336 0.033424469016559 0.028568407434340 0.033419024037589 0.028568373178674 0.033418969042268 0.001261215449271 0.003703514504774 0.000012586195268 0.000037171604533 0.000000125859318 0.000000371729725
0.000000187068214 0.028796718431565 0.033821647523359 0.028456284822146 0.033273082476895 0.028452889898071 0.033267641472370 0.028452855606874 0.033267586517239 0.001258597987270 0.003717506925987 0.000012559325170 0.000037312564389 0.000000125590547 0.000000373139428
0.000000188799135 0.028681324535991 0.033669901732322 0.028340507365610 0.033121674378851 0.028337108865086 0.033116237190723 0.028337074537789 0.033116182274186 0.001255961209612 0.003731655266423 0.000012532252523 0.000037455098978 0.000000125319750 0.000000374564879
0.000000190546072 0.028565684480035 0.033518163301331 0.028224477415625 0.032970256663932 0.028221075280088 0.032964823129603 0.028221040916102 0.032964768250018 0.001253305477994 0.003745961458178 0.000012504980813 0.000037599227899 0.000000125046961 0.000000376006275
0.000000192309173 0.028449809652647 0.033366444811015 0.028108206126713 0.032818841435728 0.028104800295345 0.032813411387987 0.028104765894054 0.032813356543664 0.001250631172513 0.003760427460256 0.000012477513709 0.000037744971025 0.000000124772217 0.000000377463815
0.000000194088588 0.028333711655746 0.033214759011966 0.027991704860206 0.032667440959759 0.027988295269872 0.032662014226694 0.027988260830640 0.032661959415901 0.001247938691997 0.003775055258984 0.000012449855064 0.000037892348509 0.000000124495557 0.000000378937700
0.000000195884467 0.028217402303334 0.033063118824544 0.027874985183288 0.032516067663199 0.027871571768478 0.032510644068130 0.027871537290643 0.032510589289080 0.001245228454332 0.003789846868429 0.000012422008921 0.000038041380786 0.000000124217020 0.000000380428135
0.000000197696964 0.028100893620480 0.032911537338550 0.027758058867900 0.032364734134488 0.027754641560668 0.032359313495879 0.027754607043544 0.032359258746741 0.001242500896788 0.003804804330829 0.000012393979514 0.000038192088581 0.000000123936650 0.000000381935327
0.000000199526231 0.027984197842150 0.032760027812802 0.027640937889490 0.032213453122832 0.027637516619390 0.032208035254225 0.027637482062267 0.032207980533116 0.001239756476344 0.003819929717032 0.000012365771270 0.000038344492909 0.000000123654491 0.000000383459486
0.000000201372425 0.027867327411886 0.032608603674573 0.027523634425618 0.032062237537598 0.027520209119644 0.032056822247522 0.027520174521785 0.032056767552510 0.001236995669998 0.003835225126931 0.000012337388817 0.000038498615083 0.000000123370589 0.000000385000825
0.000000203235701 0.027750294980328 0.032457278518911 0.027406160854407 0.031911100447562 0.027402731436928 0.031905687539466 0.027402696797569 0.031905632868564 0.001234218975081 0.003850692689921 0.000012308836982 0.000038654476719 0.000000123084991 0.000000386559560
