t p_lowerST2 p_upperST2 p_lowerST3 p_upperST3 p_lowerST4 p_upperST4 p_lowerST0 p_upperST0
0.000000010000000 0.044318383229891 0.060992493321439 0.016681891837899 0.020307486530171 0.064555427694820 0.695344766227525 0.013374207875606 0.016353496469322
0.000000010092529 0.044309336196500 0.060968248781497 0.016676611400743 0.020296600075897 0.064562041028008 0.695295425314313 0.013369620377850 0.016344096169689
0.000000010185914 0.044300204330012 0.060943798223655 0.016671282745630 0.020285623539840 0.064568712201188 0.695245641724376 0.013364991204568 0.016334618679705
0.000000010280163 0.044290986830432 0.060919140060267 0.016665905440457 0.020274556269378 0.064575441692525 0.695195411610177 0.013360319986169 0.016325063450669
0.000000010375284 0.044281682890236 0.060894272694338 0.016660479049439 0.020263397608775 0.064582229983689 0.695144731092949 0.013355606349984 0.016315429931453
0.000000010471285 0.044272291694309 0.060869194519521 0.016655003133083 0.020252146899177 0.064589077559877 0.695093596262478 0.013350849920246 0.016305717568514
0.000000010568175 0.044262812419873 0.060843903920125 0.016649477248161 0.020240803478648 0.064595984909833 0.695042003176882 0.013346050318066 0.016295925805915
0.000000010665961 0.044253244236418 0.060818399271114 0.016643900947686 0.020229366682173 0.064602952525866 0.694989947862405 0.013341207161415 0.016286054085346
0.000000010764652 0.044243586305636 0.060792678938101 0.016638273780880 0.020217835841678 0.064609980903871 0.694937426313194 0.013336320065102 0.016276101846135
0.000000010864256 0.044233837781346 0.060766741277354 0.016632595293149 0.020206210286044 0.064617070543346 0.694884434491080 0.013331388640749 0.016266068525264
0.000000010964782 0.044223997809430 0.060740584635806 0.016626865026059 0.020194489341127 0.064624221947416 0.694830968325366 0.013326412496778 0.016255953557401
0.000000011066238 0.044214065527757 0.060714207351051 0.016621082517303 0.020182672329780 0.064631435622844 0.694777023712600 0.013321391238381 0.016245756374908
0.000000011168632 0.044204040066114 0.060687607751358 0.016615247300679 0.020170758571861 0.064638712080061 0.694722596516365 0.013316324467506 0.016235476407864
0.000000011271975 0.044193920546133 0.060660784155673 0.016609358906061 0.020158747384264 0.064646051833176 0.694667682567047 0.013311211782831 0.016225113084089
0.000000011376273 0.044183706081223 0.060633734873638 0.016603416859371 0.020146638080932 0.064653455400003 0.694612277661625 0.013306052779744 0.016214665829162
0.000000011481536 0.044173395776491 0.060606458205588 0.016597420682550 0.020134429972884 0.064660923302075 0.694556377563444 0.013300847050325 0.016204134066449
0.000000011587774 0.044162988728675 0.060578952442576 0.016591369893536 0.020122122368234 0.064668456064667 0.694499978001991 0.013295594183320 0.016193517217123
0.000000011694994 0.044152484026064 0.060551215866372 0.016585264006232 0.020109714572202 0.064676054216816 0.694443074672673 0.013290293764122 0.016182814700176
0.000000011803206 0.044141880748431 0.060523246749506 0.016579102530479 0.020097205887172 0.064683718291337 0.694385663236600 0.013284945374752 0.016172025932475
0.000000011912420 0.044131177966953 0.060495043355242 0.016572884972030 0.020084595612667 0.064691448824847 0.694327739320348 0.013279548593834 0.016161150328744
0.000000012022644 0.044120374744138 0.060466603937640 0.016566610832523 0.020071883045418 0.064699246357781 0.694269298515746 0.013274102996577 0.016150187301633
0.000000012133889 0.044109470133750 0.060437926741548 0.016560279609450 0.020059067479370 0.064707111434416 0.694210336379646 0.013268608154752 0.016139136261716
0.000000012246162 0.044098463180734 0.060409010002629 0.016553890796135 0.020046148205702 0.064715044602886 0.694150848433696 0.013263063636674 0.016127996617525
0.000000012359474 0.044087352921135 0.060379851947388 0.016547443881700 0.020033124512869 0.064723046415208 0.694090830164113 0.013257469007174 0.016116767775580
0.000000012473835 0.044076138382027 0.060350450793195 0.016540938351044 0.020019995686622 0.064731117427294 0.694030277021459 0.013251823827589 0.016105449140424
0.000000012589254 0.044064818581433 0.060320804748314 0.016534373684811 0.020006761010044 0.064739258198980 0.693969184420412 0.013246127655730 0.016094040114641
0.000000012705741 0.044053392528247 0.060290912011923 0.016527749359363 0.019993419763572 0.064747469294038 0.693907547739539 0.013240380045871 0.016082540098895
0.000000012823306 0.044041859222157 0.060260770774154 0.016521064846755 0.019979971225030 0.064755751280201 0.693845362321065 0.013234580548719 0.016070948491958
0.000000012941958 0.044030217653566 0.060230379216114 0.016514319614706 0.019966414669667 0.064764104729182 0.693782623470646 0.013228728711401 0.016059264690744
0.000000013061709 0.044018466803512 0.060199735509924 0.016507513126571 0.019952749370177 0.064772530216694 0.693719326457139 0.013222824077440 0.016047488090331
0.000000013182567 0.044006605643591 0.060168837818758 0.016500644841313 0.019938974596748 0.064781028322470 0.693655466512373 0.013216866186735 0.016035618084013
0.000000013304544 0.043994633135875 0.060137684296870 0.016493714213481 0.019925089617080 0.064789599630284 0.693591038830918 0.013210854575540 0.016023654063321
0.000000013427650 0.043982548232835 0.060106273089643 0.016486720693174 0.019911093696440 0.064798244727970 0.693526038569857 0.013204788776444 0.016011595418064
0.000000013551894 0.043970349877255 0.060074602333620 0.016479663726022 0.019896986097678 0.064806964207445 0.693460460848548 0.013198668318353 0.015999441536358
0.000000013677288 0.043958037002157 0.060042670156556 0.016472542753155 0.019882766081276 0.064815758664727 0.693394300748404 0.013192492726466 0.015987191804674
0.000000013803843 0.043945608530715 0.060010474677459 0.016465357211174 0.019868432905386 0.064824628699956 0.693327553312652 0.013186261522259 0.015974845607866
0.000000013931568 0.043933063376178 0.059978014006632 0.016458106532129 0.019853985825864 0.064833574917417 0.693260213546106 0.013179974223462 0.015962402329212
0.000000014060475 0.043920400441783 0.059945286245721 0.016450790143490 0.019839424096306 0.064842597925559 0.693192276414930 0.013173630344041 0.015949861350451
0.000000014190575 0.043907618620676 0.059912289487789 0.016443407468117 0.019824746968110 0.064851698337014 0.693123736846416 0.013167229394180 0.015937222051838
0.000000014321879 0.043894716795828 0.059879021817326 0.016435957924240 0.019809953690490 0.064860876768621 0.693054589728739 0.013160770880258 0.015924483812158
0.000000014454398 0.043881693839952 0.059845481310348 0.016428440925426 0.019795043510541 0.064870133841447 0.692984829910736 0.013154254304831 0.015911646008796
0.000000014588143 0.043868548615421 0.059811666034420 0.016420855880557 0.019780015673265 0.064879470180806 0.692914452201660 0.013147679166617 0.015898708017753
0.000000014723125 0.043855279974183 0.059777574048741 0.016413202193802 0.019764869421634 0.064888886416279 0.692843451370963 0.013141044960471 0.015885669213719
0.000000014859356 0.043841886757676 0.059743203404189 0.016405479264590 0.019749603996624 0.064898383181743 0.692771822148052 0.013134351177371 0.015872528970091
0.000000014996848 0.043828367796746 0.059708552143390 0.016397686487587 0.019734218637263 0.064907961115381 0.692699559222055 0.013127597304397 0.015859286659032
0.000000015135612 0.043814721911561 0.059673618300783 0.016389823252667 0.019718712580684 0.064917620859713 0.692626657241596 0.013120782824713 0.015845941651516
0.000000015275661 0.043800947911528 0.059638399902692 0.016381888944889 0.019703085062166 0.064927363061614 0.692553110814557 0.013113907217550 0.015832493317371
0.000000015417005 0.043787044595206 0.059602894967392 0.016373882944471 0.019687335315191 0.064937188372336 0.692478914507845 0.013106969958191 0.015818941025330
0.000000015559656 0.043773010750221 0.059567101505192 0.016365804626764 0.019671462571499 0.064947097447528 0.692404062847158 0.013099970517945 0.015805284143085
0.000000015703628 0.043758845153181 0.059531017518494 0.016357653362226 0.019655466061124 0.064957090947261 0.692328550316755 0.013092908364140 0.015791522037326
0.000000015848932 0.043744546569591 0.059494641001883 0.016349428516402 0.019639345012466 0.064967169536052 0.692252371359222 0.013085782960098 0.015777654073798
0.000000015995580 0.043730113753768 0.059457969942210 0.016341129449894 0.019623098652333 0.064977333882878 0.692175520375239 0.013078593765122 0.015763679617357
0.000000016143586 0.043715545448750 0.059421002318663 0.016332755518340 0.019606726205996 0.064987584661210 0.692097991723345 0.013071340234481 0.015749598032011
0.000000016292960 0.043700840386216 0.059383736102864 0.016324306072391 0.019590226897257 0.064997922549025 0.692019779719709 0.013064021819389 0.015735408680983
0.000000016443717 0.043685997286397 0.059346169258950 0.016315780457682 0.019573599948492 0.065008348228836 0.691940878637898 0.013056637966994 0.015721110926765
0.000000016595869 0.043671014857989 0.059308299743670 0.016307178014815 0.019556844580723 0.065018862387713 0.691861282708643 0.013049188120359 0.015706704131173
0.000000016749429 0.043655891798068 0.059270125506473 0.016298498079334 0.019539960013665 0.065029465717305 0.691780986119609 0.013041671718451 0.015692187655394
0.000000016904409 0.043640626792001 0.059231644489606 0.016289739981700 0.019522945465797 0.065040158913864 0.691699983015161 0.013034088196122 0.015677560860061
0.000000017060824 0.043625218513362 0.059192854628215 0.016280903047270 0.019505800154419 0.065050942678269 0.691618267496140 0.013026436984095 0.015662823105295
0.000000017218686 0.043609665623846 0.059153753850449 0.016271986596277 0.019488523295718 0.065061817716052 0.691535833619623 0.013018717508953 0.015647973750776
0.000000017378008 0.043593966773179 0.059114340077546 0.016262989943806 0.019471114104823 0.065072784737416 0.691452675398701 0.013010929193123 0.015633012155789
0.000000017538805 0.043578120599032 0.059074611223974 0.016253912399772 0.019453571795889 0.065083844457268 0.691368786802247 0.013003071454863 0.015617937679307
0.000000017701090 0.043562125726938 0.059034565197507 0.016244753268903 0.019435895582140 0.065094997595234 0.691284161754684 0.012995143708250 0.015602749680029
0.000000017864876 0.043545980770201 0.058994199899365 0.016235511850714 0.019418084675961 0.065106244875693 0.691198794135761 0.012987145363166 0.015587447516463
0.000000018030177 0.043529684329814 0.058953513224306 0.016226187439493 0.019400138288944 0.065117587027794 0.691112677780326 0.012979075825288 0.015572030546976
0.000000018197009 0.043513234994366 0.058912503060767 0.016216779324278 0.019382055631971 0.065129024785487 0.691025806478091 0.012970934496075 0.015556498129866
0.000000018365383 0.043496631339963 0.058871167290970 0.016207286788837 0.019363835915285 0.065140558887548 0.690938173973417 0.012962720772760 0.015540849623428
0.000000018535316 0.043479871930138 0.058829503791054 0.016197709111653 0.019345478348560 0.065152190077601 0.690849773965078 0.012954434048333 0.015525084386017
0.000000018706821 0.043462955315767 0.058787510431204 0.016188045565902 0.019326982140967 0.065163919104149 0.690760600106044 0.012946073711539 0.015509201776122
0.000000018879913 0.043445880034980 0.058745185075779 0.016178295419439 0.019308346501262 0.065175746720599 0.690670646003252 0.012937639146862 0.015493201152426
0.000000019054607 0.043428644613080 0.058702525583445 0.016168457934778 0.019289570637855 0.065187673685287 0.690579905217385 0.012929129734522 0.015477081873886
0.000000019230917 0.043411247562456 0.058659529807321 0.016158532369079 0.019270653758884 0.065199700761508 0.690488371262650 0.012920544850462 0.015460843299799
0.000000019408859 0.043393687382497 0.058616195595102 0.016148517974129 0.019251595072294 0.065211828717544 0.690396037606555 0.012911883866341 0.015444484789866
0.000000019588447 0.043375962559509 0.058572520789227 0.016138413996326 0.019232393785923 0.065224058326689 0.690302897669692 0.012903146149531 0.015428005704284
0.000000019769696 0.043358071566632 0.058528503227004 0.016128219676671 0.019213049107576 0.065236390367281 0.690208944825514 0.012894331063104 0.015411405403798
0.000000019952623 0.043340012863754 0.058484140740776 0.016117934250746 0.019193560245107 0.065248825622727 0.690114172400120 0.012885437965831 0.015394683249792
0.000000020137242 0.043321784897429 0.058439431158061 0.016107556948705 0.019173926406502 0.065261364881538 0.690018573672037 0.012876466212178 0.015377838604353
0.000000020323570 0.043303386100795 0.058394372301720 0.016097086995261 0.019154146799961 0.065274008937354 0.689922141872003 0.012867415152295 0.015360870830355
0.000000020511622 0.043284814893492 0.058348961990119 0.016086523609674 0.019134220633994 0.065286758588975 0.689824870182757 0.012858284132020 0.015343779291539
0.000000020701413 0.043266069681579 0.058303198037277 0.016075866005741 0.019114147117489 0.065299614640396 0.689726751738821 0.012849072492869 0.015326563352578
0.000000020892961 0.043247148857454 0.058257078253049 0.016065113391782 0.019093925459813 0.065312577900832 0.689627779626292 0.012839779572041 0.015309222379167
0.000000021086281 0.043228050799775 0.058210600443297 0.016054264970636 0.019073554870901 0.065325649184754 0.689527946882632 0.012830404702411 0.015291755738109
0.000000021281390 0.043208773873377 0.058163762410050 0.016043319939648 0.019053034561333 0.065338829311921 0.689427246496454 0.012820947212529 0.015274162797380
0.000000021478305 0.043189316429198 0.058116561951697 0.016032277490663 0.019032363742442 0.065352119107413 0.689325671407324 0.012811406426626 0.015256442926222
0.000000021677041 0.043169676804198 0.058068996863157 0.016021136810018 0.019011541626388 0.065365519401663 0.689223214505547 0.012801781664609 0.015238595495223
0.000000021877616 0.043149853321281 0.058021064936071 0.016009897078538 0.018990567426264 0.065379031030493 0.689119868631967 0.012792072242067 0.015220619876400
0.000000022080047 0.043129844289223 0.057972763958997 0.015998557471531 0.018969440356195 0.065392654835147 0.689015626577770 0.012782277470268 0.015202515443294
0.000000022284351 0.043109648002593 0.057924091717578 0.015987117158778 0.018948159631412 0.065406391662331 0.688910481084273 0.012772396656173 0.015184281571034
0.000000022490546 0.043089262741678 0.057875045994771 0.015975575304541 0.018926724468371 0.065420242364244 0.688804424842736 0.012762429102428 0.015165917636450
0.000000022698649 0.043068686772416 0.057825624571015 0.015963931067548 0.018905134084836 0.065434207798616 0.688697450494158 0.012752374107381 0.015147423018134
0.000000022908677 0.043047918346316 0.057775825224461 0.015952183601004 0.018883387699990 0.065448288828749 0.688589550629090 0.012742230965081 0.015128797096554
0.000000023120648 0.043026955700391 0.057725645731162 0.015940332052581 0.018861484534523 0.065462486323553 0.688480717787438 0.012731998965290 0.015110039254123
