t p_lowerLD p_upperLD p_lowerST p_upperST t_lowerLD t_upperLD t_lowerST t_upperST p_LDqubit_STduration_lower p_LDqubit_STduration_upper p_210_STduration_lower p_210_STduration_upper p_2100_STduration_lower p_2100_STduration_upper p_LDqubit_LDduration_lower p_LDqubit_LDduration_upper p_measST
0.000001541700453 0.389013764465854 0.514028285773368 0.022298441079283 0.025567402016695 0.000018354888894 0.000039474009059 0.000001624769546 0.000004523400906 0.002984116237889 0.022668642352006 0.000029929671961 0.000231932083787 0.000000299305588 0.000002319853547 0.267088603942483 0.485396215889834 0.000012322213271
0.000001555965632 0.391125949976603 0.515656803861677 0.022347825061847 0.025637456817084 0.000018503870411 0.000039759312632 0.000001636241259 0.000004551931263 0.003026275574164 0.022948813642305 0.000030353789018 0.000234866342346 0.000000303547012 0.000002349209699 0.269970804333895 0.486125939707483 0.000011062814831
0.000001570362804 0.393203275007167 0.517236353904593 0.022398208794432 0.025708955394767 0.000018654623621 0.000040047256087 0.000001647846150 0.000004580725609 0.003069222477833 0.023233195091859 0.000030785865519 0.000237846439491 0.000000307868039 0.000002379024624 0.272874249768832 0.486830380972286 0.000009916567006
0.000001584893192 0.395244877140858 0.518767421335992 0.022449608580041 0.025781924523534 0.000018807135452 0.000040337863849 0.000001659585741 0.000004609786385 0.003112972878025 0.023521852583060 0.000031226063783 0.000240873146460 0.000000312270291 0.000002409306045 0.275797791387538 0.487509843646280 0.000008874927820
0.000001599558029 0.397249920804451 0.520250542017473 0.022502041396330 0.025856391987867 0.000018961391199 0.000040631160572 0.000001671461588 0.000004639116057 0.003157543119947 0.023814853003031 0.000031674550410 0.000243947248069 0.000000316755437 0.000002440061823 0.278740228152149 0.488164652357074 0.000007929848216
0.000001614358557 0.399217599157709 0.521686300687878 0.022555524900011 0.025932386596585 0.000019117374572 0.000040927171137 0.000001683475288 0.000004668717114 0.003202949975264 0.024112264256730 0.000032131496393 0.000247069542956 0.000000321325185 0.000002471299957 0.281700309557466 0.488795151765314 0.000007073756179
0.000001629296033 0.401147135963495 0.523075329302267 0.022610077431305 0.026009938196905 0.000019275067761 0.000041225920653 0.000001695628478 0.000004698592065 0.003249210652653 0.024414155280128 0.000032597077225 0.000250240843833 0.000000325981292 0.000002503028587 0.284676738592825 0.489401705880065 0.000006299540421
0.000001644371723 0.403037787430946 0.524418305265847 0.022665718018489 0.026089077688915 0.000019434451502 0.000041527434464 0.000001707922829 0.000004728743446 0.003296342808555 0.024720596053456 0.000033071473017 0.000253461977735 0.000000330725558 0.000002535255997 0.287668174942022 0.489984697323581 0.000005600533734
0.000001659586907 0.404888844023987 0.525715949568663 0.022722466382577 0.026169837040574 0.000019595505151 0.000041831738149 0.000001720360056 0.000004759173815 0.003344364558126 0.025031657614524 0.000033554868606 0.000256733786282 0.000000335559833 0.000002567990616 0.290673238406098 0.490544526547185 0.000004970496058
0.000001674942876 0.406699632227308 0.526969024827261 0.022780342942161 0.026252249303227 0.000019758206766 0.000042138857521 0.000001732941910 0.000004789885752 0.003393294486390 0.025347412072092 0.000034047453682 0.000260057125944 0.000000340486014 0.000002601241025 0.293690512531774 0.491081611000242 0.000004403597358
0.000001690440932 0.408469516261868 0.528178333239724 0.022839368818464 0.026336348627758 0.000019922533193 0.000042448818633 0.000001745670182 0.000004820881863 0.003443151659619 0.025667932619306 0.000034549422900 0.000263432868306 0.000000345506047 0.000002635015952 0.296718548426334 0.491596384254436 0.000003894400373
0.000001706082389 0.410197899741854 0.529344714460820 0.022899565840625 0.026422170281362 0.000020088460160 0.000042761647780 0.000001758546704 0.000004852164778 0.003493955636931 0.025993293547184 0.000035060976007 0.000266861900339 0.000000350621930 0.000002669324284 0.299755868737961 0.492089295085833 0.000003437843309
0.000001721868575 0.411884227265114 0.530469043404130 0.022960956551262 0.026509750665054 0.000020255962372 0.000043077371500 0.000001771573346 0.000004883737150 0.003545726482130 0.026323570258142 0.000035582317969 0.000270345124687 0.000000355835715 0.000002704175063 0.302800971778916 0.492560806517427 0.000003029222548
0.000001737800829 0.413527985929084 0.531552227978312 0.023023564212336 0.026599127331930 0.000020425013616 0.000043396016575 0.000001784752019 0.000004915601657 0.003598484775791 0.026658839279570 0.000036113659093 0.000273883459938 0.000000361149503 0.000002739577490 0.305852335767494 0.493011394825107 0.000002664175429
0.000001753880502 0.415128706764347 0.532595206764673 0.023087412811355 0.026690339006230 0.000020595586870 0.000043717610037 0.000001798084672 0.000004947761004 0.003652251627603 0.026999178277438 0.000036655215167 0.000277477840924 0.000000366565454 0.000002775540930 0.308908423163454 0.493441548510220 0.000002338663170
0.000001770108958 0.416685966078159 0.533598946643445 0.023152527067947 0.026783425603264 0.000020767654411 0.000044042179166 0.000001811573299 0.000004980217917 0.003707048688981 0.027344666069927 0.000037207207585 0.000281129219006 0.000000372085782 0.000002812074915 0.311967685070648 0.493851767242070 0.000002048953991
0.000001786487575 0.418199386700491 0.534564440376162 0.023218932440827 0.026878428250262 0.000020941187937 0.000044369751497 0.000001825219929 0.000005012975150 0.003762898165959 0.027695382641090 0.000037769863491 0.000284838562375 0.000000377712759 0.000002849189144 0.315028565679807 0.494242560773960 0.000001791606479
0.000001803017741 0.419668639125463 0.535492704151549 0.023286655135192 0.026975389308155 0.000021116158681 0.000044700354817 0.000001839026635 0.000005046035482 0.003819822832365 0.028051409154524 0.000038343415916 0.000288606856361 0.000000383448715 0.000002886893489 0.318089506723992 0.494614447836494 0.000001563453269
0.000001819700859 0.421093442541359 0.536384775102462 0.023355722110556 0.027074352394384 0.000021292537536 0.000045034017172 0.000001852995529 0.000005079401717 0.003877846043308 0.028412827967047 0.000038928103925 0.000292435103735 0.000000389296042 0.000002925197997 0.321148951918975 0.494967955012080 0.000001361585058
0.000001836538343 0.422473565742911 0.537241708801184 0.023426161089067 0.027175362406732 0.000021470295181 0.000045370766867 0.000001867128766 0.000005113076687 0.003936991748974 0.028779722642378 0.000039524172763 0.000296324325032 0.000000395257194 0.000002964112892 0.324205351360918 0.495303615594693 0.000001183335028
0.000001853531623 0.423808827919952 0.538064576740515 0.023498000564308 0.027278465548255 0.000021649402207 0.000045710632468 0.000001881428539 0.000005147063247 0.003997284508737 0.029152177964815 0.000040131874004 0.000300275558868 0.000000401334685 0.000003003648582 0.327257165854038 0.495621968439081 0.000001026263682
0.000001870682140 0.425099099317144 0.538854463807861 0.023571269810621 0.027383709353359 0.000021829829242 0.000046053642807 0.000001895897085 0.000005181364281 0.004058749505620 0.029530279952882 0.000040751465710 0.000304289862269 0.000000407531099 0.000003043815657 0.330302871141596 0.495923556803736 0.000000888144156
0.000001887991349 0.426344301760035 0.539612465759476 0.023645998892951 0.027491142715018 0.000022011547089 0.000046399826982 0.000001910536680 0.000005215982698 0.004121412561087 0.029914115872968 0.000041383212590 0.000308368311001 0.000000413849081 0.000003084624896 0.333340962014409 0.496208927191986 0.000000766948021
0.000001905460718 0.427544409043411 0.540339686701859 0.023722218677242 0.027600815913226 0.000022194526846 0.000046749214359 0.000001925349645 0.000005250921436 0.004185300150200 0.030303774252920 0.000042027386157 0.000312511999916 0.000000420291349 0.000003126087271 0.336369956272257 0.496478628195670 0.000000660831596
0.000001923091729 0.428699447178557 0.541037236587093 0.023799960841392 0.027712780644684 0.000022378740044 0.000047101834578 0.000001940338339 0.000005286183458 0.004250439417140 0.030699344895596 0.000042684264905 0.000316722043288 0.000000426860687 0.000003168213948 0.339388398514911 0.496733209345861 0.000000568122814
0.000001940885878 0.429809494496808 0.541706228728813 0.023879257886769 0.027827090053775 0.000022564158770 0.000047457717552 0.000001955505165 0.000005321771755 0.004316858191102 0.031100918892369 0.000043354134472 0.000320999575176 0.000000433559954 0.000003211016290 0.342394863741150 0.496973219975113 0.000000487308632
0.000001958844674 0.430874681607560 0.542347777345194 0.023960143150324 0.027943798764850 0.000022750755799 0.000047816893470 0.000001970852567 0.000005357689347 0.004384585002581 0.031508588636553 0.000044037287821 0.000325345749771 0.000000440392078 0.000003254505864 0.345387960735901 0.497199208095691 0.000000417023015
