t p_lowerLD p_upperLD p_lowerST p_upperST t_lowerLD t_upperLD t_lowerST t_upperST
0.000003872576449 0.494881636988404 0.506444461873392 0.041027820156236 0.157682894715586 0.000091159424783 0.000086091528984 0.000007399353223 0.000009185152898
0.000003908408958 0.494797328084621 0.506528418892637 0.041359544298984 0.160238737169282 0.000091901461219 0.000086808179158 0.000007453097449 0.000009256817916
0.000003944573021 0.494716267365648 0.506609088937438 0.041700800014966 0.162839299765851 0.000092650901036 0.000087531460415 0.000007507001837 0.000009329146042
0.000003981071706 0.494638483405333 0.506686451636583 0.042051929796568 0.165484925876020 0.000093407826316 0.000088261434111 0.000007561058786 0.000009402143411
0.000004017908108 0.494563990653397 0.506760499942182 0.042413289045313 0.168175936311617 0.000094172317370 0.000088998162170 0.000007615260726 0.000009475816217
0.000004055085354 0.494492790024710 0.506831239579166 0.042785246480080 0.170912627825436 0.000094944452752 0.000089741707090 0.000007669600146 0.000009550170709
0.000004092606597 0.494424869560885 0.506898688423931 0.043168184549926 0.173695271570019 0.000095724309299 0.000090492131946 0.000007724069622 0.000009625213195
0.000004130475020 0.494360205153989 0.506962875821892 0.043562499850807 0.176524111516485 0.000096511962174 0.000091249500398 0.000007778661853 0.000009700950040
0.000004168693835 0.494298761322010 0.507023841853897 0.043968603545368 0.179399362834703 0.000097307484936 0.000092013876694 0.000007833369692 0.000009777387669
0.000004207266284 0.494240492025818 0.507081636561329 0.044386921784933 0.182321210236310 0.000098110949613 0.000092785325677 0.000007888186182 0.000009854532568
0.000004246195639 0.494185341517568 0.507136319139696 0.044817896132698 0.185289806282413 0.000098922426798 0.000093563912789 0.000007943104598 0.000009932391279
0.000004285485204 0.494133245210761 0.507187957110043 0.045261983987075 0.188305269657855 0.000099741985751 0.000094349704079 0.000007998118485 0.000010010970408
0.000004325138310 0.494084130562618 0.507236625477357 0.045719659003994 0.191367683414426 0.000100569694503 0.000095142766207 0.000008053221700 0.000010090276621
0.000004365158322 0.494037917959975 0.507282405884451 0.046191411516906 0.194477093185495 0.000101405619983 0.000095943166448 0.000008108408461 0.000010170316645
0.000004405548635 0.493994521600415 0.507325385769409 0.046677748953084 0.197633505374875 0.000102249828138 0.000096750972701 0.000008163673396 0.000010251097270
