t p_prepLD p_prepST p_lowerLD p_upperLD t_lowerLD t_upperLD
0.000000026061535 0.03 0.015 0.003198698121283 0.003198698121285 0.000003280680393 0.000026363692130
0.000000026302680 0.03 0.015 0.003198698121283 0.003198698121285 0.000003282480864 0.000026378160795
0.000000026546056 0.03 0.015 0.003198698121283 0.003198698121285 0.000003284297995 0.000026392763337
0.000000026791683 0.03 0.015 0.003198698121283 0.003198698121285 0.000003286131939 0.000026407500995
0.000000027039584 0.03 0.015 0.003198698121283 0.003198698121285 0.000003287982853 0.000026422375018
0.000000027289778 0.03 0.015 0.003198698121283 0.003198698121285 0.000003289850893 0.000026437386670
0.000000027542287 0.03 0.015 0.003198698121283 0.003198698121285 0.000003291736217 0.000026452537222
0.000000027797133 0.03 0.015 0.003198698121283 0.003198698121285 0.000003293638987 0.000026467827961
0.000000028054336 0.03 0.015 0.003198698121283 0.003198698121285 0.000003295559362 0.000026483260183
0.000000028313920 0.03 0.015 0.003198698121283 0.003198698121285 0.000003297497507 0.000026498835197
0.000000028575905 0.03 0.015 0.003198698121283 0.003198698121285 0.000003299453585 0.000026514554326
0.000000028840315 0.03 0.015 0.003198698121283 0.003198698121285 0.000003301427762 0.000026530418902
0.000000029107171 0.03 0.015 0.003198698121283 0.003198698121285 0.000003303420206 0.000026546430271
0.000000029376497 0.03 0.015 0.003198698121283 0.003198698121285 0.000003305431086 0.000026562589791
0.000000029648314 0.03 0.015 0.003198698121283 0.003198698121285 0.000003307460573 0.000026578898834
0.000000029922646 0.03 0.015 0.003198698121283 0.003198698121285 0.000003309508838 0.000026595358782
0.000000030199517 0.03 0.015 0.003198698121283 0.003198698121285 0.000003311576055 0.000026611971032
0.000000030478950 0.03 0.015 0.003198698121283 0.003198698121285 0.000003313662400 0.000026628736994
0.000000030760968 0.03 0.015 0.003198698121283 0.003198698121285 0.000003315768050 0.000026645658089
0.000000031045596 0.03 0.015 0.003198698121283 0.003198698121285 0.000003317893183 0.000026662735753
0.000000031332857 0.03 0.015 0.003198698121283 0.003198698121285 0.000003320037980 0.000026679971435
0.000000031622777 0.03 0.015 0.003198698121283 0.003198698121285 0.000003322202622 0.000026697366596
